CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
145,Female,51,98.0,79.0
146,Male,19,34.0,16.0
147,Male,25,40.0,64.0
148,Female,64,104.0,24.0
149,Female,50,38.0,20.0
150,Female,18,109.0,63.0
151,Male,30,65.0,47.0
152,Female,18,87.0,73.0
153,Male,41,29.0,26.0
154,Male,59,130.0,30.0
155,Female,32,59.0,63.0
156,Male,32,122.0,75.0
157,Male,24,36.0,93.0
158,Male,31,47.0,83.0
159,Male,32,104.0,63.0
160,Male,25,41.0,59.0
161,Female,34,115.0,66.0
162,Female,32,45.0,88.0
163,Male,29,35.0,70.0
164,Female,41,93.0,24.0
165,Male,38,18.0,47.0
166,Female,20,71.0,77.0
167,Female,42,92.0,60.0
168,Female,50,36.0,23.0
169,Female,54,20.0,20.0
170,Male,51,124.0,24.0
171,Male,26,43.0,93.0
172,Male,20,45.0,3.0
173,Male,56,77.0,33.0
174,Female,32,135.0,54.0
175,Male,31,39.0,79.0
176,Male,44,42.0,1.0
177,Female,25,44.0,75.0
178,Female,40,89.0,95.0
179,Male,33,56.0,71.0
180,Male,50,45.0,26.0
181,Male,29,64.0,81.0
182,Male,54,19.0,8.0
183,Female,18,75.0,49.0
184,Male,24,49.0,46.0
185,Female,27,105.0,71.0
186,Female,26,41.0,59.0
187,Male,43,55.0,62.0
188,Male,60,110.0,26.0
189,Female,54,106.0,15.0
190,Male,43,98.0,100.0
191,Female,59,22.0,26.0
192,Female,47,65.0,39.0
193,Female,21,62.0,54.0
194,Male,29,38.0,77.0
195,Female,27,95.0,78.0
196,Female,51,113.0,92.0
197,Female,25,51.0,57.0
198,Female,36,52.0,64.0
199,Male,32,60.0,36.0
200,Male,28,36.0,86.0
201,Female,27,55.0,68.0
202,Male,51,23.0,37.0
203,Female,48,15.0,30.0
204,Female,29,74.0,39.0
205,Male,28,39.0,75.0
206,Female,56,24.0,11.0
207,Male,43,30.0,25.0
208,Female,24,51.0,62.0
209,Female,55,18.0,20.0
210,Female,61,33.0,19.0
211,Female,52,108.0,42.0
212,Female,23,41.0,73.0
213,Male,25,25.0,72.0
214,Male,37,94.0,73.0
215,Male,21,59.0,79.0
216,Female,30,85.0,80.0
217,Male,54,99.0,91.0
218,Female,30,39.0,81.0
219,Female,20,48.0,82.0
220,Female,28,51.0,15.0
221,Female,31,58.0,92.0
222,Female,58,114.0,34.0
223,Male,56,34.0,27.0
224,Female,40,64.0,84.0
225,Female,29,86.0,85.0
226,Male,45,112.0,68.0
227,Female,29,64.0,63.0
228,Male,32,99.0,84.0
229,Male,28,67.0,48.0
230,Female,34,29.0,72.0
231,Male,24,46.0,79.0
232,Male,48,96.0,19.0
233,Female,52,125.0,29.0
234,Female,69,114.0,52.0
235,Male,45,26.0,23.0
236,Male,23,51.0,78.0
237,Male,34,123.0,82.0
238,Male,31,26.0,10.0
239,Female,27,30.0,89.0
240,Male,41,29.0,8.0
241,Male,40,72.0,69.0
242,Male,23,72.0,43.0
243,Male,22,73.0,44.0
244,Female,39,90.0,92.0
245,Female,31,30.0,12.0
246,Female,36,59.0,52.0
247,Male,45,127.0,30.0
248,Male,27,64.0,36.0
249,Male,40,86.0,51.0
250,Male,34,51.0,37.0
251,Male,21,96.0,94.0
252,Male,22,106.0,79.0
253,Female,37,41.0,44.0
254,Female,30,106.0,71.0
255,Male,40,31.0,28.0
256,Male,49,112.0,36.0
257,Male,26,57.0,81.0
258,Female,23,29.0,78.0
259,Female,58,109.0,30.0
260,Female,38,32.0,1.0
261,Female,34,23.0,78.0
262,Female,45,70.0,37.0
263,Female,43,21.0,14.0
264,Female,58,98.0,41.0
265,Female,32,63.0,67.0
266,Male,22,36.0,61.0
267,Male,25,37.0,91.0
268,Female,30,37.0,88.0
269,Male,37,84.0,96.0
270,Male,42,98.0,81.0
271,Male,37,47.0,53.0
272,Male,33,76.0,45.0
273,Male,42,67.0,41.0
274,Female,33,48.0,45.0
275,Female,54,106.0,36.0
276,Male,51,105.0,20.0
277,Male,25,38.0,55.0
278,Male,21,42.0,97.0
279,Male,20,29.0,75.0
280,Male,19,32.0,86.0
281,Male,48,46.0,42.0
282,Female,39,103.0,69.0
283,Male,43,104.0,66.0
284,Male,49,29.0,15.0
285,Female,64,89.0,39.0
286,Male,51,20.0,6.0
287,Female,46,119.0,36.0
288,Female,54,97.0,33.0
289,Male,37,88.0,71.0
290,Female,49,115.0,33.0
291,Male,51,22.0,31.0
292,Male,42,28.0,35.0
293,Female,35,60.0,44.0
294,Male,32,113.0,62.0
295,Female,29,32.0,17.0
296,Female,43,119.0,37.0
297,Female,23,31.0,94.0
298,Female,28,107.0,95.0
299,Male,24,72.0,81.0
300,Male,34,26.0,19.0
301,Female,67,39.0,14.0
302,Male,44,126.0,35.0
303,Male,52,114.0,22.0
304,Male,24,29.0,60.0
305,Female,20,34.0,68.0
306,Male,36,70.0,65.0
307,Female,51,78.0,35.0
308,Male,39,102.0,77.0
309,Female,30,41.0,92.0
310,Female,40,89.0,86.0
311,Male,42,105.0,19.0
312,Female,31,46.0,15.0
313,Female,54,30.0,6.0
314,Male,27,64.0,47.0
315,Male,39,73.0,29.0
316,Female,26,28.0,59.0
317,Female,59,93.0,32.0
318,Male,57,21.0,12.0
319,Male,38,24.0,25.0
320,Female,30,87.0,73.0
321,Female,33,118.0,17.0
322,Female,20,43.0,84.0
323,Male,29,51.0,78.0
324,Male,20,116.0,78.0
325,Female,44,70.0,60.0
326,Female,21,42.0,71.0
327,Female,65,135.0,41.0
328,Male,23,40.0,71.0
329,Male,53,114.0,27.0
330,Male,37,79.0,90.0
331,Female,37,127.0,75.0
332,Male,26,43.0,76.0
333,Male,49,35.0,18.0
334,Female,50,33.0,5.0
335,Male,59,32.0,19.0
336,Female,31,26.0,16.0
337,Male,23,52.0,19.0
338,Female,32,51.0,79.0
339,Female,37,97.0,33.0
340,Female,28,36.0,18.0
341,Male,43,109.0,32.0
342,Female,67,111.0,7.0
343,Male,54,28.0,15.0
344,Female,53,115.0,23.0
345,Male,38,86.0,92.0
346,Female,29,46.0,71.0
347,Female,18,45.0,92.0
348,Female,37,40.0,12.0
349,Male,37,101.0,84.0
350,Male,40,27.0,79.0
351,Male,55,114.0,32.0
352,Female,34,67.0,51.0
353,Male,31,47.0,86.0
354,Female,56,17.0,14.0
355,Male,47,29.0,25.0
356,Male,23,35.0,89.0
357,Male,41,21.0,16.0
358,Female,70,101.0,33.0
359,Male,31,49.0,53.0
360,Female,43,125.0,45.0
361,Female,26,95.0,74.0
362,Female,25,40.0,77.0
363,Female,60,110.0,35.0
364,Male,57,128.0,30.0
365,Male,18,70.0,26.0
366,Female,39,86.0,87.0
367,Male,28,45.0,72.0
368,Female,41,44.0,60.0
369,Female,40,31.0,21.0
370,Female,47,37.0,27.0
371,Female,33,34.0,9.0
372,Male,47,27.0,24.0
373,Female,32,33.0,14.0
374,Female,26,42.0,86.0
375,Female,49,35.0,20.0
376,Male,45,76.0,69.0
377,Male,34,63.0,40.0
378,Male,55,30.0,13.0
379,Female,33,56.0,79.0
380,Male,43,108.0,90.0
381,Female,54,30.0,25.0
382,Male,29,58.0,90.0
383,Female,18,45.0,57.0
384,Female,30,47.0,45.0
385,Female,25,41.0,78.0
386,Male,26,38.0,68.0
387,Female,35,87.0,73.0
388,Male,50,36.0,1.0
389,Male,26,44.0,68.0
390,Male,22,48.0,61.0
391,Female,18,69.0,73.0
392,Female,48,104.0,38.0
393,Male,31,84.0,67.0
394,Male,30,31.0,53.0
395,Male,35,107.0,77.0
396,Female,35,56.0,36.0
397,Male,28,69.0,61.0
398,Female,57,109.0,15.0
399,Male,27,45.0,88.0
400,Female,23,44.0,75.0
401,Male,44,15.0,31.0
402,Female,18,56.0,76.0
403,Female,45,127.0,52.0
404,Female,31,56.0,27.0
405,Male,39,100.0,61.0
406,Female,45,47.0,88.0
407,Female,29,77.0,62.0
408,Female,49,30.0,18.0
409,Male,28,54.0,51.0
410,Male,39,40.0,5.0
411,Male,38,98.0,86.0
412,Female,18,60.0,79.0
413,Male,29,29.0,43.0
414,Male,66,109.0,29.0
415,Male,18,41.0,75.0
416,Male,49,93.0,26.0
417,Male,38,125.0,90.0
418,Male,54,114.0,74.0
419,Female,23,34.0,69.0
420,Male,25,58.0,90.0
421,Female,18,59.0,87.0
422,Female,25,51.0,80.0
423,Male,37,26.0,13.0
424,Female,40,97.0,47.0
425,Male,47,23.0,15.0
426,Male,48,91.0,28.0
427,Male,61,119.0,22.0
428,Female,22,59.0,46.0
429,Female,29,125.0,77.0
430,Female,21,35.0,14.0
431,Male,55,24.0,18.0
432,Female,31,41.0,74.0
433,Male,18,49.0,81.0
434,Female,48,19.0,29.0
435,Male,48,24.0,23.0
436,Female,37,31.0,53.0
437,Female,32,29.0,36.0
438,Male,36,54.0,65.0
439,Female,26,34.0,76.0
440,Male,33,30.0,15.0
441,Male,43,21.0,33.0
442,Male,37,61.0,30.0
443,Female,38,114.0,77.0
444,Male,36,100.0,92.0
445,Female,29,73.0,65.0
446,Female,39,53.0,40.0
447,Male,33,76.0,61.0
448,Male,22,35.0,74.0
449,Female,37,102.0,76.0
450,Female,61,35.0,27.0
451,Male,25,49.0,87.0
452,Male,41,118.0,28.0
453,Male,44,118.0,21.0
454,Female,30,42.0,73.0
455,Female,51,35.0,33.0
456,Female,40,118.0,28.0
457,Female,56,32.0,28.0
458,Female,52,121.0,19.0
459,Male,57,38.0,5.0
460,Female,41,27.0,23.0
461,Male,60,28.0,22.0
462,Male,28,33.0,79.0
463,Male,24,42.0,72.0
464,Male,47,143.0,25.0
465,Female,33,57.0,47.0
466,Female,41,109.0,81.0
467,Female,25,73.0,68.0
468,Male,25,65.0,32.0
469,Female,30,119.0,94.0
470,Male,29,59.0,60.0
471,Female,46,37.0,26.0
472,Female,42,76.0,66.0
473,Female,42,41.0,15.0
474,Male,41,81.0,60.0
475,Male,50,99.0,44.0
476,Female,31,59.0,69.0
477,Male,46,32.0,8.0
478,Male,51,102.0,28.0
479,Female,40,71.0,75.0
480,Male,45,104.0,42.0
481,Female,22,47.0,85.0
482,Female,25,37.0,96.0
483,Male,49,119.0,19.0
484,Male,37,31.0,71.0
485,Male,41,121.0,35.0
486,Female,33,68.0,53.0
487,Female,42,33.0,11.0
488,Female,21,105.0,90.0
489,Male,32,70.0,20.0
490,Male,32,54.0,36.0
491,Female,50,121.0,4.0
492,Female,27,34.0,56.0
493,Female,49,121.0,70.0
494,Male,56,15.0,31.0
495,Female,46,113.0,24.0
496,Female,34,99.0,100.0
497,Female,56,108.0,44.0
498,Male,42,21.0,20.0
499,Male,33,65.0,61.0
500,Male,35,55.0,44.0
501,Male,18,40.0,53.0
502,Female,39,119.0,26.0
503,Male,39,84.0,80.0
504,Male,36,48.0,47.0
505,Female,25,42.0,84.0
506,Male,29,36.0,5.0
507,Male,41,51.0,42.0
508,Male,49,61.0,56.0
509,Female,52,41.0,43.0
510,Female,18,48.0,100.0
511,Male,18,39.0,58.0
512,Female,61,108.0,35.0
513,Male,30,69.0,68.0
514,Female,24,57.0,56.0
515,Female,53,29.0,9.0
516,Female,53,28.0,13.0
517,Male,41,82.0,77.0
518,Male,24,73.0,47.0
519,Male,33,72.0,48.0
520,Male,39,30.0,26.0
521,Female,32,108.0,34.0
522,Male,30,112.0,80.0
523,Male,36,71.0,28.0
524,Male,39,43.0,43.0
525,Female,18,47.0,56.0
526,Male,41,117.0,24.0
527,Female,54,105.0,34.0
528,Male,33,110.0,77.0
529,Female,57,33.0,35.0
530,Female,36,61.0,37.0
531,Male,24,57.0,59.0
532,Male,33,76.0,52.0
533,Male,38,66.0,35.0
534,Male,48,99.0,44.0
535,Male,18,46.0,91.0
536,Female,18,37.0,43.0
537,Female,33,64.0,58.0
538,Female,41,96.0,90.0
539,Male,50,125.0,35.0
540,Female,38,21.0,25.0
541,Female,36,52.0,76.0
542,Male,25,27.0,83.0
543,Male,28,129.0,71.0
544,Female,27,25.0,51.0
545,Female,19,46.0,80.0
546,Female,35,113.0,94.0
547,Male,65,39.0,16.0
548,Male,25,48.0,73.0
549,Male,38,91.0,51.0
550,Male,22,43.0,72.0
551,Female,52,115.0,29.0
552,Female,23,86.0,34.0
553,Male,63,115.0,31.0
554,Male,52,105.0,32.0
555,Male,26,61.0,50.0
556,Male,58,105.0,20.0
557,Female,22,17.0,14.0
558,Female,39,34.0,7.0
559,Male,18,54.0,75.0
560,Male,19,40.0,75.0
561,Male,18,42.0,63.0
562,Female,29,113.0,92.0
563,Female,60,31.0,26.0
564,Male,46,38.0,25.0
565,Female,40,141.0,73.0
566,Female,52,123.0,42.0
567,Female,35,136.0,83.0
568,Female,33,93.0,18.0
569,Male,35,56.0,35.0
570,Male,53,115.0,74.0
571,Male,44,104.0,22.0
572,Female,30,27.0,56.0
573,Female,37,98.0,82.0
574,Male,25,35.0,66.0
575,Male,32,59.0,49.0
576,Male,32,43.0,57.0
577,Female,48,38.0,14.0
578,Male,37,72.0,58.0
579,Male,55,98.0,43.0
580,Female,31,118.0,85.0
581,Male,39,122.0,34.0
582,Male,34,57.0,56.0
583,Male,43,89.0,27.0
584,Male,31,87.0,89.0
585,Female,31,47.0,68.0
586,Male,28,94.0,72.0
587,Female,44,40.0,17.0
588,Male,53,34.0,6.0
589,Male,35,29.0,13.0
590,Female,30,26.0,16.0
591,Female,54,40.0,13.0
592,Female,28,50.0,46.0
593,Male,60,35.0,32.0
594,Female,27,128.0,69.0
595,Male,28,42.0,54.0
596,Female,53,95.0,39.0
597,Female,19,56.0,64.0
598,Male,26,41.0,22.0
599,Female,35,46.0,33.0
600,Female,43,30.0,32.0
601,Male,44,23.0,40.0
602,Female,39,103.0,85.0
603,Female,43,31.0,23.0
604,Male,60,44.0,12.0
605,Male,47,30.0,5.0
606,Female,50,119.0,41.0
607,Male,40,112.0,93.0
608,Male,50,97.0,75.0
609,Female,38,115.0,49.0
610,Female,25,47.0,97.0
611,Female,50,27.0,24.0
612,Male,20,31.0,94.0
613,Male,23,38.0,75.0
614,Male,37,26.0,14.0
615,Female,29,67.0,72.0
616,Male,26,69.0,34.0
617,Male,37,45.0,20.0
618,Male,29,88.0,67.0
619,Male,25,56.0,55.0
620,Male,25,34.0,78.0
621,Male,41,34.0,25.0
622,Male,38,113.0,89.0
623,Male,19,120.0,58.0
624,Female,49,96.0,44.0
625,Female,22,47.0,86.0
626,Female,34,114.0,86.0
627,Female,64,108.0,34.0
628,Female,28,23.0,65.0
629,Female,47,27.0,14.0
630,Female,46,85.0,81.0
631,Female,21,33.0,86.0
632,Female,31,61.0,28.0
633,Female,64,132.0,10.0
634,Male,55,120.0,13.0
635,Male,44,21.0,19.0
636,Female,39,112.0,22.0
637,Female,39,112.0,23.0
638,Female,37,73.0,71.0
639,Male,43,97.0,74.0
640,Female,23,100.0,68.0
641,Male,48,32.0,21.0
642,Male,40,73.0,81.0
643,Female,22,68.0,88.0
644,Male,34,123.0,80.0
645,Male,18,30.0,28.0
646,Female,37,59.0,63.0
647,Female,46,101.0,38.0
648,Female,18,52.0,65.0
649,Male,29,49.0,54.0
650,Male,42,117.0,20.0
651,Male,46,41.0,26.0
652,Male,52,102.0,31.0
653,Male,39,108.0,29.0
654,Male,20,39.0,86.0
655,Male,50,96.0,38.0
656,Male,62,44.0,1.0
657,Female,43,105.0,88.0
658,Female,28,79.0,89.0
659,Male,22,43.0,82.0
660,Male,41,110.0,15.0
661,Female,44,107.0,77.0
662,Male,34,51.0,49.0
663,Male,34,45.0,56.0
664,Male,45,101.0,70.0
665,Male,49,22.0,7.0
666,Male,43,29.0,20.0
667,Male,47,104.0,92.0
668,Female,48,39.0,22.0
669,Male,57,39.0,29.0
670,Female,45,138.0,77.0
671,Male,47,46.0,25.0
672,Male,39,48.0,49.0
673,Female,41,33.0,7.0
674,Male,59,117.0,31.0
675,Female,55,113.0,25.0
676,Male,38,81.0,46.0
677,Male,28,22.0,16.0
678,Male,46,81.0,71.0
679,Male,29,68.0,62.0
680,Male,34,51.0,53.0
681,Female,25,38.0,50.0
682,Female,25,92.0,69.0
683,Female,47,35.0,17.0
684,Male,26,47.0,71.0
685,Male,37,56.0,32.0
686,Male,55,97.0,24.0
687,Male,69,116.0,17.0
688,Female,27,109.0,76.0
689,Male,24,36.0,77.0
690,Female,44,36.0,14.0
691,Female,43,65.0,96.0
692,Female,56,123.0,27.0
693,Female,59,119.0,38.0
694,Male,40,95.0,70.0
695,Male,38,36.0,19.0
696,Male,22,45.0,73.0
697,Male,30,96.0,72.0
698,Female,57,95.0,49.0
699,Female,62,31.0,17.0
700,Male,45,114.0,25.0
701,Male,50,113.0,39.0
702,Male,38,35.0,13.0
703,Male,45,113.0,76.0
704,Male,39,20.0,13.0
705,Male,55,40.0,13.0
706,Female,24,56.0,53.0
707,Male,41,110.0,72.0
708,Male,31,71.0,28.0
709,Male,19,107.0,97.0
710,Male,18,33.0,70.0
711,Female,29,37.0,58.0
712,Male,53,95.0,36.0
713,Female,60,92.0,23.0
714,Female,51,99.0,26.0
715,Female,35,124.0,80.0
716,Female,42,45.0,66.0
717,Female,29,66.0,38.0
718,Female,31,68.0,53.0
719,Male,63,31.0,20.0
720,Male,23,33.0,65.0
721,Male,42,53.0,21.0
722,Female,23,17.0,23.0
723,Female,55,34.0,27.0
724,Female,29,37.0,96.0
725,Female,69,116.0,39.0
726,Female,39,48.0,37.0
727,Female,38,28.0,31.0
728,Male,18,35.0,73.0
729,Male,33,95.0,80.0
730,Male,50,38.0,30.0
731,Female,42,34.0,21.0
732,Male,18,64.0,38.0
733,Male,23,26.0,76.0
734,Male,53,109.0,28.0
735,Female,49,91.0,80.0
736,Female,38,59.0,74.0
737,Male,34,106.0,86.0
738,Male,36,64.0,18.0
739,Male,62,117.0,39.0
740,Male,28,109.0,82.0
741,Male,48,130.0,15.0
742,Male,49,105.0,79.0
743,Male,30,44.0,95.0
744,Male,47,112.0,31.0
745,Male,24,92.0,93.0
746,Male,24,55.0,48.0
747,Female,43,86.0,71.0
748,Male,57,104.0,35.0
749,Female,27,52.0,24.0
750,Female,29,36.0,71.0
751,Female,43,30.0,10.0
752,Male,43,63.0,30.0
753,Male,22,39.0,60.0
754,Female,38,88.0,90.0
755,Female,40,15.0,15.0
756,Male,33,49.0,71.0
757,Female,25,27.0,72.0
758,Female,56,106.0,25.0
759,Female,25,59.0,45.0
760,Female,28,32.0,69.0
761,Female,32,29.0,15.0
762,Male,38,124.0,84.0
763,Female,35,116.0,81.0
764,Female,22,56.0,100.0
765,Male,51,24.0,30.0
766,Female,70,113.0,31.0
767,Female,27,38.0,63.0
768,Female,31,75.0,62.0
769,Female,32,109.0,92.0
770,Female,32,63.0,73.0
771,Male,40,28.0,11.0
772,Female,22,57.0,71.0
773,Male,67,27.0,21.0
774,Male,33,110.0,72.0
775,Female,26,45.0,83.0
776,Female,65,30.0,30.0
777,Male,39,88.0,78.0
778,Female,24,43.0,78.0
779,Female,18,26.0,88.0
780,Male,29,45.0,82.0
781,Male,31,37.0,85.0
782,Female,70,134.0,13.0
783,Female,40,110.0,76.0
784,Female,27,99.0,72.0
785,Female,54,15.0,3.0
786,Male,27,59.0,30.0
787,Male,36,115.0,27.0
788,Male,51,109.0,19.0
789,Female,51,96.0,31.0
790,Female,29,74.0,44.0
791,Female,53,31.0,20.0
792,Female,53,108.0,37.0
793,Female,44,121.0,15.0
794,Male,18,40.0,60.0
795,Male,46,41.0,27.0
796,Female,22,59.0,62.0
797,Female,27,49.0,76.0
798,Male,56,122.0,41.0
799,Male,18,55.0,73.0
800,Male,25,65.0,44.0
801,Female,25,33.0,73.0
802,Male,43,28.0,30.0
803,Male,43,115.0,25.0
804,Male,24,35.0,91.0
805,Female,52,123.0,5.0
806,Male,27,37.0,69.0
807,Female,39,47.0,42.0
808,Female,35,61.0,33.0
809,Male,43,127.0,27.0
810,Female,50,15.0,1.0
811,Female,18,65.0,44.0
812,Female,35,96.0,68.0
813,Male,46,27.0,27.0
814,Male,31,63.0,58.0
815,Female,39,50.0,69.0
816,Female,56,112.0,23.0
817,Female,53,132.0,29.0
818,Female,46,136.0,99.0
819,Male,51,44.0,16.0
820,Female,34,95.0,87.0
821,Female,30,44.0,28.0
822,Female,50,23.0,35.0
823,Male,55,90.0,62.0
824,Male,29,106.0,78.0
825,Male,48,105.0,34.0
826,Male,36,58.0,58.0
827,Female,50,74.0,92.0
828,Female,34,117.0,87.0
829,Female,18,41.0,55.0
830,Female,38,93.0,16.0
831,Male,33,110.0,82.0
832,Male,51,90.0,22.0
833,Male,50,17.0,20.0
834,Female,49,26.0,27.0
835,Female,65,96.0,21.0
836,Female,50,94.0,23.0
837,Male,35,60.0,46.0
838,Male,41,83.0,77.0
839,Male,50,101.0,30.0
840,Male,25,43.0,72.0
841,Female,52,27.0,20.0
842,Male,19,29.0,86.0
843,Female,42,30.0,33.0
844,Male,40,81.0,47.0
845,Male,43,19.0,34.0
846,Female,48,108.0,40.0
847,Female,43,25.0,32.0
848,Female,37,46.0,77.0
849,Female,39,112.0,52.0
850,Male,33,114.0,34.0
851,Female,41,28.0,16.0
852,Female,25,36.0,79.0
853,Male,31,105.0,62.0
854,Male,28,67.0,64.0
855,Male,38,139.0,75.0
856,Male,51,44.0,11.0
857,Male,41,29.0,30.0
858,Male,53,117.0,29.0
859,Female,56,122.0,30.0
860,Female,48,37.0,33.0
861,Male,18,50.0,66.0
862,Female,42,80.0,31.0
863,Male,42,127.0,32.0
864,Male,37,144.0,36.0
865,Male,46,119.0,29.0
866,Male,52,113.0,31.0
867,Male,42,18.0,20.0
868,Male,47,21.0,18.0
869,Male,26,57.0,34.0
870,Female,33,50.0,45.0
871,Female,33,90.0,89.0
872,Male,33,82.0,100.0
873,Female,29,46.0,90.0
874,Male,47,103.0,5.0
875,Male,40,27.0,32.0
876,Male,48,21.0,13.0
877,Female,24,39.0,71.0
878,Female,24,35.0,90.0
879,Female,53,33.0,29.0
880,Female,33,111.0,72.0
881,Male,22,120.0,69.0
882,Male,29,56.0,81.0
883,Male,64,35.0,26.0
884,Male,40,33.0,24.0
885,Male,22,60.0,76.0
886,Male,33,26.0,11.0
887,Male,21,46.0,69.0
888,Female,43,98.0,72.0
889,Male,57,23.0,9.0
890,Male,37,101.0,72.0
891,Male,32,74.0,66.0
892,Male,34,51.0,65.0
893,Female,37,67.0,71.0
894,Male,30,108.0,73.0
895,Male,28,46.0,89.0
896,Male,41,78.0,70.0
897,Female,30,99.0,87.0
898,Female,18,69.0,34.0
899,Male,54,29.0,15.0
900,Female,54,24.0,26.0
901,Male,31,114.0,70.0
902,Female,48,26.0,15.0
903,Female,54,41.0,25.0
904,Male,45,112.0,24.0
905,Male,48,105.0,40.0
906,Female,27,42.0,37.0
907,Male,18,70.0,64.0
908,Female,44,92.0,79.0
909,Male,43,95.0,72.0
910,Male,32,98.0,98.0
911,Male,67,101.0,20.0
912,Female,30,109.0,77.0
913,Male,26,40.0,80.0
914,Female,52,93.0,29.0
915,Female,51,97.0,56.0
916,Male,56,110.0,28.0
917,Male,32,88.0,73.0
918,Female,26,110.0,38.0
919,Male,25,37.0,76.0
920,Male,55,39.0,30.0
921,Female,28,54.0,49.0
922,Male,49,90.0,29.0
923,Female,36,52.0,49.0
924,Male,26,43.0,85.0
925,Male,63,113.0,36.0
926,Female,48,15.0,10.0
927,Male,55,101.0,85.0
928,Female,40,100.0,50.0
